repo_name,commit,author_name,commit_timestamp,message,is_corrective,is_adaptive,is_perfective,is_refactor,is_cursing,is_positive_sentiment,is_negative_sentiment,is_performance,files,non_test_files,code_files,code_non_test_files,duration
Bumps [phpstan/phpstan](https://github.com/phpstan/phpstan) from 0.12.32 to 0.12.33.
- [Release notes](https://github.com/phpstan/phpstan/releases)
- [Commits](https://github.com/phpstan/phpstan/compare/0.12.32...0.12.33)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Add upgrade guides (#373)

* Add upgrade guides

* Add cache:warmup to docs

Co-authored-by: Kevin R <5429ba91ce9e10a2e286f67d916b21ebd3536ca2@users.noreply.github.com>
Co-authored-by: Jimmy Cleuren <ac5b69622efadb879e29d1f669a9b56516adba4f@gmail.com>

* Separate storage docs from master docs. (#372)

* Separate storage docs from master docs.

* Update getting-started.md

Co-authored-by: Kevin R <5429ba91ce9e10a2e286f67d916b21ebd3536ca2@users.noreply.github.com>
Co-authored-by: Jimmy Cleuren <ac5b69622efadb879e29d1f669a9b56516adba4f@gmail.com>

* Add purpose to README.md (#377)

* Bump easycorp/easyadmin-bundle from 3.1.2 to 3.1.3 (#378)

Bumps [easycorp/easyadmin-bundle](https://github.com/EasyCorp/EasyAdminBundle) from 3.1.2 to 3.1.3.
- [Release notes](https://github.com/EasyCorp/EasyAdminBundle/releases)
- [Commits](https://github.com/EasyCorp/EasyAdminBundle/compare/v3.1.2...v3.1.3)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump symfony/asset from 5.1.2 to 5.1.3 (#380)

Bumps [symfony/asset](https://github.com/symfony/asset) from 5.1.2 to 5.1.3.
- [Release notes](https://github.com/symfony/asset/releases)
- [Changelog](https://github.com/symfony/asset/blob/master/CHANGELOG.md)
- [Commits](https://github.com/symfony/asset/compare/v5.1.2...v5.1.3)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump symfony/twig-bundle from 5.1.2 to 5.1.3 (#392)

Bumps [symfony/twig-bundle](https://github.com/symfony/twig-bundle) from 5.1.2 to 5.1.3.
- [Release notes](https://github.com/symfony/twig-bundle/releases)
- [Changelog](https://github.com/symfony/twig-bundle/blob/master/CHANGELOG.md)
- [Commits](https://github.com/symfony/twig-bundle/compare/v5.1.2...v5.1.3)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump symfony/validator from 5.1.2 to 5.1.3 (#393)

Bumps [symfony/validator](https://github.com/symfony/validator) from 5.1.2 to 5.1.3.
- [Release notes](https://github.com/symfony/validator/releases)
- [Changelog](https://github.com/symfony/validator/blob/master/CHANGELOG.md)
- [Commits](https://github.com/symfony/validator/compare/v5.1.2...v5.1.3)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump symfony/translation from 5.1.2 to 5.1.3 (#394)

Bumps [symfony/translation](https://github.com/symfony/translation) from 5.1.2 to 5.1.3.
- [Release notes](https://github.com/symfony/translation/releases)
- [Changelog](https://github.com/symfony/translation/blob/master/CHANGELOG.md)
- [Commits](https://github.com/symfony/translation/compare/v5.1.2...v5.1.3)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump symfony/security-bundle from 5.1.2 to 5.1.3 (#381)

Bumps [symfony/security-bundle](https://github.com/symfony/security-bundle) from 5.1.2 to 5.1.3.
- [Release notes](https://github.com/symfony/security-bundle/releases)
- [Changelog](https://github.com/symfony/security-bundle/blob/master/CHANGELOG.md)
- [Commits](https://github.com/symfony/security-bundle/compare/v5.1.2...v5.1.3)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump symfony/browser-kit from 5.1.2 to 5.1.3 (#384)

Bumps [symfony/browser-kit](https://github.com/symfony/browser-kit) from 5.1.2 to 5.1.3.
- [Release notes](https://github.com/symfony/browser-kit/releases)
- [Changelog](https://github.com/symfony/browser-kit/blob/master/CHANGELOG.md)
- [Commits](https://github.com/symfony/browser-kit/compare/v5.1.2...v5.1.3)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump symfony/dotenv from 5.1.2 to 5.1.3 (#387)

Bumps [symfony/dotenv](https://github.com/symfony/dotenv) from 5.1.2 to 5.1.3.
- [Release notes](https://github.com/symfony/dotenv/releases)
- [Changelog](https://github.com/symfony/dotenv/blob/master/CHANGELOG.md)
- [Commits](https://github.com/symfony/dotenv/compare/v5.1.2...v5.1.3)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump symfony/form from 5.1.2 to 5.1.3 (#391)

Bumps [symfony/form](https://github.com/symfony/form) from 5.1.2 to 5.1.3.
- [Release notes](https://github.com/symfony/form/releases)
- [Changelog](https://github.com/symfony/form/blob/master/CHANGELOG.md)
- [Commits](https://github.com/symfony/form/compare/v5.1.2...v5.1.3)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump symfony/lock from 5.1.2 to 5.1.3 (#388)

Bumps [symfony/lock](https://github.com/symfony/lock) from 5.1.2 to 5.1.3.
- [Release notes](https://github.com/symfony/lock/releases)
- [Changelog](https://github.com/symfony/lock/blob/master/CHANGELOG.md)
- [Commits](https://github.com/symfony/lock/compare/v5.1.2...v5.1.3)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump symfony/phpunit-bridge from 5.1.2 to 5.1.3 (#386)

Bumps [symfony/phpunit-bridge](https://github.com/symfony/phpunit-bridge) from 5.1.2 to 5.1.3.
- [Release notes](https://github.com/symfony/phpunit-bridge/releases)
- [Changelog](https://github.com/symfony/phpunit-bridge/blob/master/CHANGELOG.md)
- [Commits](https://github.com/symfony/phpunit-bridge/compare/v5.1.2...v5.1.3)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump symfony/css-selector from 5.1.2 to 5.1.3 (#385)

Bumps [symfony/css-selector](https://github.com/symfony/css-selector) from 5.1.2 to 5.1.3.
- [Release notes](https://github.com/symfony/css-selector/releases)
- [Changelog](https://github.com/symfony/css-selector/blob/master/CHANGELOG.md)
- [Commits](https://github.com/symfony/css-selector/compare/v5.1.2...v5.1.3)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump symfony/process from 5.1.2 to 5.1.3 (#382)

Bumps [symfony/process](https://github.com/symfony/process) from 5.1.2 to 5.1.3.
- [Release notes](https://github.com/symfony/process/releases)
- [Changelog](https://github.com/symfony/process/blob/master/CHANGELOG.md)
- [Commits](https://github.com/symfony/process/compare/v5.1.2...v5.1.3)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump symfony/cache from 5.1.2 to 5.1.3 (#383)

Bumps [symfony/cache](https://github.com/symfony/cache) from 5.1.2 to 5.1.3.
- [Release notes](https://github.com/symfony/cache/releases)
- [Changelog](https://github.com/symfony/cache/blob/master/CHANGELOG.md)
- [Commits](https://github.com/symfony/cache/compare/v5.1.2...v5.1.3)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Add ON DELETE CASCADE constraints to ManyToMany JoinTables on Device and Domain (#390)

This will make sure that when any of the below are removed, their link is also automatically removed.

- an alert rule
- an alert destination
- a probe
- a slave group

Right now it just breaks.

Co-authored-by: Kevin R <5429ba91ce9e10a2e286f67d916b21ebd3536ca2@users.noreply.github.com>
Co-authored-by: Jimmy Cleuren <ac5b69622efadb879e29d1f669a9b56516adba4f@gmail.com>

* Bump phpstan/phpstan from 0.12.33 to 0.12.34 (#395)

Bumps [phpstan/phpstan](https://github.com/phpstan/phpstan) from 0.12.33 to 0.12.34.
- [Release notes](https://github.com/phpstan/phpstan/releases)
- [Commits](https://github.com/phpstan/phpstan/compare/0.12.33...0.12.34)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump symfony/polyfill-apcu from 1.18.0 to 1.18.1 (#397)

Bumps [symfony/polyfill-apcu](https://github.com/symfony/polyfill-apcu) from 1.18.0 to 1.18.1.
- [Release notes](https://github.com/symfony/polyfill-apcu/releases)
- [Commits](https://github.com/symfony/polyfill-apcu/compare/v1.18.0...v1.18.1)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump phpstan/phpstan from 0.12.34 to 0.12.36 (#400)

Bumps [phpstan/phpstan](https://github.com/phpstan/phpstan) from 0.12.34 to 0.12.36.
- [Release notes](https://github.com/phpstan/phpstan/releases)
- [Commits](https://github.com/phpstan/phpstan/compare/0.12.34...0.12.36)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump twig/twig from 3.0.4 to 3.0.5 (#399)

Bumps [twig/twig](https://github.com/twigphp/Twig) from 3.0.4 to 3.0.5.
- [Release notes](https://github.com/twigphp/Twig/releases)
- [Changelog](https://github.com/twigphp/Twig/blob/3.x/CHANGELOG)
- [Commits](https://github.com/twigphp/Twig/compare/v3.0.4...v3.0.5)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* fix possible sql injection (#396)

* Bump squizlabs/php_codesniffer from 3.5.5 to 3.5.6 (#402)

Bumps [squizlabs/php_codesniffer](https://github.com/squizlabs/PHP_CodeSniffer) from 3.5.5 to 3.5.6.
- [Release notes](https://github.com/squizlabs/PHP_CodeSniffer/releases)
- [Commits](https://github.com/squizlabs/PHP_CodeSniffer/compare/3.5.5...3.5.6)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump phpstan/phpstan from 0.12.36 to 0.12.37 (#401)

Bumps [phpstan/phpstan](https://github.com/phpstan/phpstan) from 0.12.36 to 0.12.37.
- [Release notes](https://github.com/phpstan/phpstan/releases)
- [Commits](https://github.com/phpstan/phpstan/compare/0.12.36...0.12.37)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump symfony/profiler-pack from 1.0.4 to 1.0.5 (#404)

Bumps [symfony/profiler-pack](https://github.com/symfony/profiler-pack) from 1.0.4 to 1.0.5.
- [Release notes](https://github.com/symfony/profiler-pack/releases)
- [Commits](https://github.com/symfony/profiler-pack/compare/v1.0.4...v1.0.5)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump predis/predis from 1.1.1 to 1.1.2 (#403)

Bumps [predis/predis](https://github.com/nrk/predis) from 1.1.1 to 1.1.2.
- [Release notes](https://github.com/nrk/predis/releases)
- [Changelog](https://github.com/nrk/predis/blob/v1.1/CHANGELOG.md)
- [Commits](https://github.com/nrk/predis/compare/v1.1.1...v1.1.2)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump phpstan/phpstan from 0.12.37 to 0.12.40 (#413)

Bumps [phpstan/phpstan](https://github.com/phpstan/phpstan) from 0.12.37 to 0.12.40.
- [Release notes](https://github.com/phpstan/phpstan/releases)
- [Commits](https://github.com/phpstan/phpstan/compare/0.12.37...0.12.40)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump symfony/flex from 1.9.1 to 1.9.2 (#410)

Bumps [symfony/flex](https://github.com/symfony/flex) from 1.9.1 to 1.9.2.
- [Release notes](https://github.com/symfony/flex/releases)
- [Commits](https://github.com/symfony/flex/compare/v1.9.1...v1.9.2)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump predis/predis from 1.1.2 to 1.1.3 (#406)

Bumps [predis/predis](https://github.com/predishq/predis) from 1.1.2 to 1.1.3.
- [Release notes](https://github.com/predishq/predis/releases)
- [Changelog](https://github.com/predis/predis/blob/v1.1.3/CHANGELOG.md)
- [Commits](https://github.com/predishq/predis/compare/v1.1.2...v1.1.3)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump doctrine/doctrine-bundle from 2.1.0 to 2.1.2 (#412)

Bumps [doctrine/doctrine-bundle](https://github.com/doctrine/DoctrineBundle) from 2.1.0 to 2.1.2.
- [Release notes](https://github.com/doctrine/DoctrineBundle/releases)
- [Commits](https://github.com/doctrine/DoctrineBundle/compare/2.1.0...2.1.2)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump react/socket from 1.5.0 to 1.6.0 (#415)

Bumps [react/socket](https://github.com/reactphp/socket) from 1.5.0 to 1.6.0.
- [Release notes](https://github.com/reactphp/socket/releases)
- [Changelog](https://github.com/reactphp/socket/blob/master/CHANGELOG.md)
- [Commits](https://github.com/reactphp/socket/compare/v1.5.0...v1.6.0)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump symfony/maker-bundle from 1.20.0 to 1.21.1 (#416)

Bumps [symfony/maker-bundle](https://github.com/symfony/maker-bundle) from 1.20.0 to 1.21.1.
- [Release notes](https://github.com/symfony/maker-bundle/releases)
- [Changelog](https://github.com/symfony/maker-bundle/blob/master/CHANGELOG.md)
- [Commits](https://github.com/symfony/maker-bundle/compare/v1.20.0...v1.21.1)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>

Co-authored-by: dependabot[bot] <1c358da00a777d4e9898c1280ab801e2df165188@users.noreply.github.com>

* Bump symfony/dotenv from 5.1.3 to 5.1.4 (#425)

Bumps [symfony/dotenv](https://github.com/symfony/dotenv) from 5.1.3 to 5.1.4.
- [Release notes](https://github.com/symfony/dotenv/releases)
- [Changelog](https://github.com/symfony/dotenv/blob/master/CHANGELOG.md)
- [Commits](https://github.com/symfony/dotenv/compare/v5.1.3...v5.1.4)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@github.com>
